questionnaire label	personID	session	unit	itemID	scale	shortID	perspective	item wordings	value	target	age	sex	experience	conception 	class 	age adult education
Aperol_pilot_01_02_expert_A_quest	444	001	002	2	Lernförderliches Klima und Motivierung	lkm_ausreden	student	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	2	Lernförderliches Klima und Motivierung	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	student	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	3	Klarheit und Strukturiertheit	lkm_funktion	student	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	3	Klarheit und Strukturiertheit	ks_verständlich	student	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	3	Klarheit und Strukturiertheit	ks_sichtbar	student	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	3	Klarheit und Strukturiertheit	ks_deutlich	student	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	3	Klarheit und Strukturiertheit	ks_zusammenfassend	student	Die wichtigsten Punkte wurden zusammengefasst.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_schwierigkeit	student	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_individuell	student	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	4	Aktivierung und Förderung	af_beherrschen	student	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	2	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	5	Präsenz/Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	6	Präsenz/Stimme  	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	6	Präsenz/Stimme  	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	6	Präsenz/Stimme  	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	6	Präsenz/Stimme 	ps_vorgehen	student	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	8	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	60	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	9	Manipulationsitem	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	9	Manipulationsitem	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	444	001	002	9	Manipulationsitem 	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	4	A	33	1	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	1	Klassenmanagement	km_lernstoff	student	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	1	Klassenmanagement	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	1	Klassenmanagement	kkm_klar	student	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	1	Klassenmanagement	km_unegstört	student	Die Schüler*innen konnten ungestört arbeiten. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	1	Klassenmanagement	km_aktiv	student	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_freundlich	student	Die Lehrperson war freundlich zu den Schüler*innen.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_interesse	student	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_ausreden	student	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	student	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	3	Klarheit und Strukturiertheit	lkm_funktion	student	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	3	Klarheit und Strukturiertheit	ks_verständlich	student	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	3	Klarheit und Strukturiertheit	ks_sichtbar	student	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	3	Klarheit und Strukturiertheit	ks_deutlich	student	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	3	Klarheit und Strukturiertheit	ks_zusammenfassend	student	Die wichtigsten Punkte wurden zusammengefasst.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_schwierigkeit	student	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_individuell	student	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	4	Aktivierung und Förderung	af_beherrschen	student	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	5	Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	6	Präsenz/Stimme  	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	6	Präsenz/Stimme  	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	6	Präsenz/Stimme  	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	6	Präsenz/Stimme 	ps_vorgehen	student	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	8	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	70	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	9	Manipulationsitem 	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	4	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	9	Manipulationsitem 	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	A	51	0	0	0	0	0
Aperol_pilot_01_02_expert_A_quest	555	001	002	9	Manipulationsitem 	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	A	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	1	Klassenmanagement	km_lernstoff	observer	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	1	Klassenmanagement	km_mitbekommen	observer	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	1	Klassenmanagement	kkm_klar	observer	Den Schüler*innen war jederzeit klar, was sie tun sollten.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	1	Klassenmanagement	km_unegstört	observer	Die Schüler*innen konnten ungestört arbeiten.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	1	Klassenmanagement	km_aktiv	observer	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	observer	Die Lehrperson war freundlich zu den Schüler*innen.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	observer	Es gab Aufgaben. Die etwas,mit dem Imteressem oder den Alltagserfahrungen der Schüler*innen zu tun haben	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	observer	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	observer	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	observer	Wenn die Lehrperson Frage oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gelassen. 	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	observer	Die Hinweise und Rückmeldungen der Lehrperson waren für die Schüler*innen hilfreich.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	3	Klarheit und Strukturiertheit	lkm_funktion	observer	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	3	Klarheit und Strukturiertheit	ks_verständlich	observer	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	3	Klarheit und Strukturiertheit	ks_sichtbar	observer	Der Lernstoff wurde sichtbar gemacht, zum Beipsiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	3	Klarheit und Strukturiertheit	ks_deutlich	observer	Die Lehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	3	Klarheit und Strukturiertheit	ks_zusammenfassend	observer	Die wichtigsten Punkte wurden zusammengefasst.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_beiträge	observer	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_wechselseitig	observer	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_nachdenken	observer	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_schwierigkeit	observer	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_individuell	observer	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	4	Aktivierung und Förderung	af_beherrschen	observer	Die Lehrperson hat darauf geachtet, dass alle den Lernstoff des Unterrichts sicher beherrschen. 	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_stand	observer	Die Lehrperson stand gerade und aufrecht. 	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_augen	observer	Die Lehrperson hat den Schüler*innen direkt in die Augen geschaut. 	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_blick	observer	Die Lehrperson hatte die ganze Klasse im Blick. 	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	observer	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_raum	observer	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_gestik	observer	Die Gestik und Mimik unterstützt den Ausdruck der Lehrperson. 	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	observer	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	2	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	6	Präsenz/Stimme  	ps_deutlich	observer	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	6	Präsenz/Stimme  	ps_klar	observer	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	6	Präsenz/Stimme  	ps_impulse	observer	Die Arbeitsaufträge waren präzise, klar und kurz formiliert.	3	B	27	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	111	001	003	6	Präsenz/Stimme 	ps_vorgehen	observer	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	1	B	27	0	0	0	0	0
