questionnaire label	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	scale: stimme nicht zu /stimme eher nicht zu / stimme eher zu / stimme zu / keine Angabe / freie Angabe	value	ID-number	answered for	age	sex	experience	conception 	class 	age adult education		value																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.			C	A	33	m						2																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/Stimme  	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.			C	A	33	m						60																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.			C	A	33	m						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 			C	A	33	m						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	1	Klassenmanagement	kkm_klar	s	Den Schüler*innen war jederzeit klar, was sie tun sollten.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	1	Klassenmanagement	km_unegstört	s	Die Schüler*innen konnten ungestört arbeiten. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	1	Klassenmanagement	km_aktiv	s	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Schüler*innen.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.			D	A	51	w						1																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.			D	A	51	w						1																																							
Aperol_pilot_01_02_expert_A_quest	001	002	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.			D	A	51	w						1																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.			D	A	51	w						n.a.																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem 	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.			D	A	51	w						4																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.			D	A	51	w						3																																							
Aperol_pilot_01_02_expert_A_quest	001	002	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 			D	A	51	w						3																																							
